frame.number,frame.time_relative,frame.len,frame.time_delta,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,icmp.type,icmp.seq,mqtt.msgtype,label
1780,0.434577,162,1.9e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,19718.0,5.0,1
1781,0.434591,162,1.4e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,19974.0,5.0,1
1782,0.434604,162,1.3e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,19974.0,5.0,1
1783,0.434611,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,20230.0,5.0,1
1784,0.43462,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,20230.0,5.0,1
1785,0.434626,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,20486.0,5.0,1
1786,0.434636,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,20486.0,5.0,1
1787,0.532005,162,0.097369,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,20742.0,5.0,1
1788,0.532047,162,4.2e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,20742.0,5.0,1
1789,0.532075,162,2.8e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,20998.0,5.0,1
1790,0.532087,162,1.2e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,20998.0,5.0,1
1791,0.532095,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,21254.0,5.0,1
1792,0.532104,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,21254.0,5.0,1
1793,0.532112,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,21510.0,5.0,1
1794,0.53212,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,21510.0,5.0,1
1795,0.532128,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,21766.0,5.0,1
1796,0.532137,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,21766.0,5.0,1
1797,0.532143,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,22022.0,5.0,1
1798,0.532153,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,22022.0,5.0,1
1799,0.532158,162,5e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,22278.0,5.0,1
1800,0.532167,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,22278.0,5.0,1
1801,0.532173,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,22534.0,5.0,1
1802,0.532182,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,22534.0,5.0,1
1803,0.532225,162,4.3e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,22790.0,5.0,1
1804,0.532236,162,1.1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,22790.0,5.0,1
1805,0.532243,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,23046.0,5.0,1
1806,0.532253,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,23046.0,5.0,1
1807,0.532259,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,23302.0,5.0,1
1808,0.532268,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,23302.0,5.0,1
1809,0.532274,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,23558.0,5.0,1
1810,0.532282,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,23558.0,5.0,1
1811,0.532288,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,23814.0,5.0,1
1812,0.532297,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,23814.0,5.0,1
1813,0.532303,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,24070.0,5.0,1
1814,0.532313,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,24070.0,5.0,1
1815,0.532319,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,24326.0,5.0,1
1816,0.532344,162,2.5e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,24326.0,5.0,1
1817,0.532352,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,24582.0,5.0,1
1818,0.532362,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,24582.0,5.0,1
1819,0.532398,162,3.6e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,24838.0,5.0,1
1820,0.532408,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,24838.0,5.0,1
1821,0.532417,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,25094.0,5.0,1
1822,0.532427,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,25094.0,5.0,1
1823,0.532433,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,25350.0,5.0,1
1824,0.532442,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,25350.0,5.0,1
1825,0.532448,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,25606.0,5.0,1
1826,0.532458,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,25606.0,5.0,1
1827,0.532566,162,0.000108,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,25862.0,5.0,1
1828,0.532588,162,2.2e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,25862.0,5.0,1
1829,0.532604,162,1.6e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,26118.0,5.0,1
1830,0.532614,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,26118.0,5.0,1
1831,0.532622,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,26374.0,5.0,1
1832,0.532631,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,26374.0,5.0,1
1833,0.532637,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,26630.0,5.0,1
1834,0.532646,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,26630.0,5.0,1
1835,0.532652,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,26886.0,5.0,1
1836,0.532662,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,26886.0,5.0,1
1837,0.532668,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,27142.0,5.0,1
1838,0.532677,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,27142.0,5.0,1
1839,0.534404,162,0.001727,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,27398.0,5.0,1
1840,0.534445,162,4.1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,27398.0,5.0,1
1841,0.534472,162,2.7e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,27654.0,5.0,1
1842,0.534484,162,1.2e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,27654.0,5.0,1
1843,0.534492,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,27910.0,5.0,1
1844,0.534503,162,1.1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,27910.0,5.0,1
1845,0.53451,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,28166.0,5.0,1
1846,0.534519,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,28166.0,5.0,1
1847,0.534526,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,28422.0,5.0,1
1848,0.534535,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,28422.0,5.0,1
1849,0.534542,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,28678.0,5.0,1
1850,0.53455,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,28678.0,5.0,1
1851,0.534556,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,28934.0,5.0,1
1852,0.534565,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,28934.0,5.0,1
1853,0.534571,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,29190.0,5.0,1
1854,0.534579,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,29190.0,5.0,1
1855,0.534606,162,2.7e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,29446.0,5.0,1
1856,0.534615,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,29446.0,5.0,1
1857,0.534623,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,29702.0,5.0,1
1858,0.534632,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,29702.0,5.0,1
1859,0.534639,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,29958.0,5.0,1
1860,0.534648,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,29958.0,5.0,1
1861,0.534654,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,30214.0,5.0,1
1862,0.534663,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,30214.0,5.0,1
1863,0.534669,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,30470.0,5.0,1
1864,0.534678,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,30470.0,5.0,1
1865,0.534684,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,30726.0,5.0,1
1866,0.534694,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,30726.0,5.0,1
1867,0.534699,162,5e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,30982.0,5.0,1
1868,0.534708,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,30982.0,5.0,1
1869,0.534714,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,31238.0,5.0,1
1870,0.534723,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,31238.0,5.0,1
1871,0.534761,162,3.8e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,31494.0,5.0,1
1872,0.53477,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,31494.0,5.0,1
1873,0.534778,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,31750.0,5.0,1
1874,0.534787,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,31750.0,5.0,1
1875,0.534795,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,32006.0,5.0,1
1876,0.534805,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,32006.0,5.0,1
1877,0.534811,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,32262.0,5.0,1
1878,0.53482,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,32262.0,5.0,1
1879,0.534826,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,32518.0,5.0,1
1880,0.534835,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,32518.0,5.0,1
1881,0.534841,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,32774.0,5.0,1
1882,0.53485,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,32774.0,5.0,1
1883,0.534856,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,33030.0,5.0,1
1884,0.534865,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,33030.0,5.0,1
1885,0.534871,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,33286.0,5.0,1
1886,0.53488,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,33286.0,5.0,1
1887,0.534918,162,3.8e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,33542.0,5.0,1
1888,0.534928,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,33542.0,5.0,1
1889,0.534936,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,33798.0,5.0,1
1890,0.534944,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,33798.0,5.0,1
1891,0.534953,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,34054.0,5.0,1
1892,0.534962,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,34054.0,5.0,1
1893,0.534968,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,34310.0,5.0,1
1894,0.534977,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,34310.0,5.0,1
1895,0.534984,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,34566.0,5.0,1
1896,0.534993,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,34566.0,5.0,1
1897,0.535001,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,34822.0,5.0,1
1898,0.535009,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,34822.0,5.0,1
1899,0.535017,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,35078.0,5.0,1
1900,0.535027,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,35078.0,5.0,1
1901,0.535032,162,5e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,35334.0,5.0,1
1902,0.535041,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,35334.0,5.0,1
1903,0.535062,162,2.1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,35590.0,5.0,1
1904,0.535075,162,1.3e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,35590.0,5.0,1
1905,0.536131,162,0.001056,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,35846.0,5.0,1
1906,0.536172,162,4.1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,35846.0,5.0,1
1907,0.536199,162,2.7e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,36102.0,5.0,1
1908,0.536211,162,1.2e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,36102.0,5.0,1
1909,0.53622,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,36358.0,5.0,1
1910,0.536229,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,36358.0,5.0,1
1911,0.536235,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,36614.0,5.0,1
1912,0.536244,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,36614.0,5.0,1
1913,0.53625,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,36870.0,5.0,1
1914,0.536261,162,1.1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,36870.0,5.0,1
1915,0.536267,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,37126.0,5.0,1
1916,0.536276,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,37126.0,5.0,1
1917,0.536285,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,37382.0,5.0,1
1918,0.536295,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,37382.0,5.0,1
1919,0.536302,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,37638.0,5.0,1
1920,0.536312,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,37638.0,5.0,1
1921,0.536371,162,5.9e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,37894.0,5.0,1
1922,0.536385,162,1.4e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,37894.0,5.0,1
1923,0.536395,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,38150.0,5.0,1
1924,0.536405,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,38150.0,5.0,1
1925,0.536413,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,38406.0,5.0,1
1926,0.536422,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,38406.0,5.0,1
1927,0.536428,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,38662.0,5.0,1
1928,0.536437,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,38662.0,5.0,1
1929,0.536444,162,7e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,38918.0,5.0,1
1930,0.536453,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,38918.0,5.0,1
1931,0.536459,162,6e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,39174.0,5.0,1
1932,0.536469,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,39174.0,5.0,1
1933,0.536478,162,9e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,39430.0,5.0,1
1934,0.536486,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,39430.0,5.0,1
1935,0.536494,162,8e-06,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,39686.0,5.0,1
1936,0.536504,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,39686.0,5.0,1
1937,0.536542,162,3.8e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,39942.0,5.0,1
1938,0.536558,162,1.6e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,39942.0,5.0,1
1939,0.536572,162,1.4e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,40198.0,5.0,1
1940,0.536592,162,2e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,0.0,40198.0,5.0,1
1941,0.536602,162,1e-05,1.0,19596.20633333333,10694.421583333333,46949.26733333334,56.53333333333333,0x0002,8.0,40454.0,5.0,1
